from,to
5057499170441451122,5191349362201911636
5057499170441451122,868884453060086619
14426099394821300255,8833505799820561159
14426099394821300255,6990164236545168334
14152835144791475001,18427036268970108615
14152835144791475001,3479571517304057017
14152835144791475001,10161138948492953811
16000242059182918743,7068407092937281409
2774928281477671817,15638064807339120117
12355157654260890315,1860565965326021597
12355157654260890315,10255313354655187694
12355157654260890315,6952993457037866605
12355157654260890315,9339799255343055429
12355157654260890315,1775460013056748560
12355157654260890315,7411626142465077755
9154555179449537092,891829837893592051
2286484517183249856,12554863687263621713
2286484517183249856,9175608542220308681
2286484517183249856,9783413087248900837
2286484517183249856,8971833791719946673
2286484517183249856,9397043457459142853
2286484517183249856,9525155694513252792
2286484517183249856,7444166213599980688
2286484517183249856,3088620750445073021
2286484517183249856,17733260940907186980
2286484517183249856,3647216975258379343
2286484517183249856,17928749455960355096
2286484517183249856,5555658576019595139
2286484517183249856,15857907232844148127
2286484517183249856,8449004279353266
2286484517183249856,16250519206076102020
2286484517183249856,7827626416531423738
2286484517183249856,17564692245329390408
2286484517183249856,5605672422864196431
2286484517183249856,5133721376621775110
2286484517183249856,10830620481590086447
2286484517183249856,7411626142465077755
2286484517183249856,4255792368526564922
2286484517183249856,16523821788894754782
15618232434287672932,18056288181628873978
14933624402570062097,127148309821807895
14933624402570062097,8210571879280178044
14933624402570062097,8988118479807361507
14933624402570062097,18282087500772275822
14933624402570062097,540326842885352721
14933624402570062097,10535817253121196413
1870901560759775805,949993132963275991
12492661493153161268,16469802926686972855
12492661493153161268,14636935612367080403
12492661493153161268,11731433376942375155
280821162417644820,16436817905674068726
280821162417644820,9001259743316755508
4313066494680360472,5774506474328398085
4313066494680360472,17705686982527042211
14391213841650482327,8764255408482416223
14891694974974501606,5133721376621775110
14891694974974501606,2062339658572265044
6602487511702608805,11369682112155527829
6602487511702608805,7831133192608467396
6602487511702608805,3767424472558152670
6602487511702608805,8599681877991327433
11432120841112383980,9617117765747870670
11432120841112383980,5770422236363691249
8406492158975198516,4726789906952237545
8406492158975198516,897817003007212003
14843726485764228554,14115402700566851323
1931386973993728589,4328477339628044113
1931386973993728589,11322228006674104359
15735873397162569082,4181164612325659146
9557193972785555474,127148309821807895
9557193972785555474,2736153646393213317
9557193972785555474,8497524004113689152
9557193972785555474,4846169355268394838
9557193972785555474,14460564422295840140
11263710252484357320,8319318903789601077
11263710252484357320,4649414176704982030
11263710252484357320,2053256960433031663
11263710252484357320,17733260940907186980
11263710252484357320,3647216975258379343
11263710252484357320,5923169824680100853
11263710252484357320,5191349362201911636
11263710252484357320,15986292414651292759
17970290479698411316,1235319778381219032
18032771419966584303,3230415082375434806
18032771419966584303,12467438561683525162
18032771419966584303,16447014380449754447
5080485947123811828,9363255049443128151
5080485947123811828,26008058032775886
5080485947123811828,12461509638138559389
5080485947123811828,17733260940907186980
5080485947123811828,3647216975258379343
5080485947123811828,14648750681472087388
5080485947123811828,2187420028786381836
5080485947123811828,498958917448093333
5080485947123811828,17564692245329390408
5080485947123811828,10830620481590086447
5080485947123811828,5191349362201911636
5080485947123811828,868884453060086619
5080485947123811828,1563058635185206603
8756331559873848846,2944789018937869197
8756331559873848846,8728263641968717367
18179403713226817442,11217820315699561958
177960078841164249,17366310264184093057
14167132181248040724,12724754113268887661
14167132181248040724,9728061509400200908
14706132791912062223,4425252347276343855
12141516981020287054,12163293497995254072
12141516981020287054,10131048650627112435
11358149510232309906,9103241408869786786
15946079383051687383,11217820315699561958
15946079383051687383,3967181812416297977
1641690157687368257,2915527639293381040
1641690157687368257,2318807470866601425
171421877719483550,17564692245329390408
2223665998892464233,487139779145174998
2223665998892464233,10700924639890908264
18439229480874972708,3307935644994042372
11963393105352531831,12433662903178503976
11963393105352531831,13029893448501492371
11122552944189136169,1873925519210552556
11122552944189136169,887274373610196405
11122552944189136169,3490165270327471278
6697184846869396106,10700924639890908264
11297142077115413072,9363255049443128151
11297142077115413072,4117212747092392398
10556264755587431776,6725660599527080404
2954504399134239828,5140065063372116271
2954504399134239828,16602348262547908254
4078553019602047627,11884790563705797519
4078553019602047627,2587056526679639443
5376652952877066829,3647216975258379343
5376652952877066829,14642429638104313523
5376652952877066829,8650452127586810614
9338824743379498035,5774506474328398085
9338824743379498035,9560519513883720161
9338824743379498035,15608068724125036993
7209000220132833589,3211807631292175021
16535426381216042916,16491000149379045650
16535426381216042916,16184749013463448180
16535426381216042916,17150481678861891040
8186519760393561691,6387535962644434716
8186519760393561691,9500305628841339272
8186519760393561691,11049296985610080193
12791346656480292760,8650452127586810614
6910906226520609202,14115402700566851323
53747589727044769,2003659156426013646
11896847189316370600,13207344695320505846
4255636845416018065,13503951809080160134
4255636845416018065,4956643819108921268
14342314830685661352,4106625331304068990
4241142957866819868,16903932630436381406
4241142957866819868,6723750922388619949
4241142957866819868,15417123037702668449
4241142957866819868,11204449505879475380
5516837427958125355,6834618003546794138
5516837427958125355,4161992818182813104
12011212625160169736,3647216975258379343
303203875396601191,16765031697350931341
303203875396601191,9870575321766553876
303203875396601191,11754078031175570075
303203875396601191,5925208683834708303
13374546447767248987,9281334485420372601
13307099275144343824,4710688951416786012
12651546930141707513,3610042340457219563
12651546930141707513,14245644966278373218
12651546930141707513,17928749455960355096
12651546930141707513,13297745811772217447
9854962359283523198,6391598480629285541
9854962359283523198,868884453060086619
12945183129810751086,6619343079957931213
12945183129810751086,6511040233081610778
10047149010806408998,4501371650319788212
10047149010806408998,15417123037702668449
10775133384675889380,6391598480629285541
10775133384675889380,17733260940907186980
3978050145363877989,8814403811747664859
12266394477281467816,5239583770955147702
12266394477281467816,10431368275540891177
18207283419185763097,16072861692636150054
18207283419185763097,13943479036509757106
9271427368294859755,11949896388961161325
9271427368294859755,7690362313606301837
9271427368294859755,17030958453828937513
17806554450154764771,8858382176993480903
17806554450154764771,8519687818613935249
17244549953624592829,442997395565739402
17244549953624592829,9909573144967276135
17244549953624592829,6702757750298562091
17244549953624592829,5143919825678837114
17244549953624592829,12613219045971697639
9170590625885040484,587362841481648530
9170590625885040484,2041540712860656568
9170590625885040484,16630256366115100835
2389866362570823517,6936628091347348796
2802925233237240413,8840342317718498548
2802925233237240413,14812892332104096387
6104494559989366253,9525155694513252792
1123266431439533728,12322257236012846544
17979597634365915951,4717128992502310138
16007435313621310522,12423922208751770165
16007435313621310522,16042547033024169369
16007435313621310522,3967181812416297977
16007435313621310522,11204449505879475380
15448148264193008383,5353585469725027591
15511044287745745211,7241642680276243194
16713999654465293,17833863414294086817
16713999654465293,5708343983287988148
8337794256013616467,13699575275055907109
17794012260523137995,5829956226034953260
17794012260523137995,15922500983146603077
3250067736014818732,10619211784334019857
3250067736014818732,540326842885352721
15974777464093753838,14377955949599160488
11756557533764025063,3622171523182976942
11405098069396897017,14184371483615005208
15965174653397009894,6619343079957931213
12991185107328764347,8633508920762671200
8620754005808517359,8858382176993480903
8620754005808517359,6539750831376881321
218141058867921515,5273887431956165611
18192234361579921682,16513307565756302489
18192234361579921682,10905484890275658005
18192234361579921682,3351927862062134563
18192234361579921682,10700924639890908264
18192234361579921682,2048701030121357287
18192234361579921682,868884453060086619
18192234361579921682,9206591940188996109
16200554111344960548,9235594607256571199
16200554111344960548,14257891312778846456
15882323800362167715,7208149392809700737
12629251934612330953,2009562664652027423
12629251934612330953,6723723849165646904
12629251934612330953,4892242955515049817
1517082119674217322,17241257694848298797
1517082119674217322,2764922904531382184
4981704480891462024,2539009992529782169
4981704480891462024,7938429361405084443
15421457473621657392,3214199396041022077
15421457473621657392,3901305664661947878
630184434811855940,1676201911122916781
630184434811855940,4198678643961712166
12200700278122928240,9176231361280912496
14721921201849764251,6563841836051077154
14721921201849764251,13870471715723125756
14721921201849764251,7271000755290983121
14721921201849764251,16286570892881925251
14721921201849764251,3336429790379095225
14721921201849764251,16332165829702838661
14721921201849764251,15936516529705678468
14721921201849764251,710656495621119851
14721921201849764251,6710059305318003107
14721921201849764251,6936628091347348796
14721921201849764251,15638064807339120117
14721921201849764251,5428254598686006789
14721921201849764251,1235319778381219032
14721921201849764251,14645237475243891169
14721921201849764251,3490165270327471278
14721921201849764251,9803390289492034726
5522672472810700748,2386246099846234231
5522672472810700748,3753823341856275402
5522672472810700748,7124818628676707572
5522672472810700748,6539750831376881321
4685381675252624588,3917249527030826493
4685381675252624588,1009313925359284670
18137010809584854638,17856763358417538697
11819495838341741164,1648509275911805755
18246400964633289930,13755650664728074611
18246400964633289930,18282087500772275822
11695606677003188481,1224453274400190539
4453638259184219428,15976347776388661333
9803297987387288950,13391277276391209064
5522967705271047956,14108356449890830723
5522967705271047956,17833863414294086817
7230088477707165986,8210571879280178044
7230088477707165986,14333326070268278875
7230088477707165986,14013427628220248583
7230088477707165986,11202749519379076662
16165044938169098709,15484900437082831471
4899837512121935863,15079347748595172456
4899837512121935863,3711958712186797517
4899837512121935863,4425252347276343855
4899837512121935863,16561047501284825043
4899837512121935863,12329543312787000632
6931335704033028102,9281334485420372601
10066155581957397414,1224453274400190539
10066155581957397414,2944789018937869197
2989460191400548296,17328857189083571924
2989460191400548296,10452099301117185444
2989460191400548296,15245928584512387097
2989460191400548296,4977921012323070214
2989460191400548296,12204897068018277523
17560081692606541605,8814403811747664859
12404364722203603486,16233777530035316990
12404364722203603486,2877493742149701202
4115556160247507031,16343666857644175446
12916974368043969480,11327382562939570595
1243373707316475389,1640119436942802286
16633958135863518731,6951511480201978870
16633958135863518731,8119305554445535108
16633958135863518731,18282087500772275822
16633958135863518731,4524584890415340228
16633958135863518731,540326842885352721
5877900174130535848,6710059305318003107
5877900174130535848,8982226602171541126
17424730240798250809,16453707999579861805
14900195643296008120,6584470010361943710
15253792692739127247,15788228619685847499
11066275468006876420,15976347776388661333
11066275468006876420,6511040233081610778
6157611827168894733,1859443177837258473
6157611827168894733,13019857900121116564
6157611827168894733,1676201911122916781
5107371786735982039,1235319778381219032
5107371786735982039,7894170259546588976
13709532205822469313,12661648645085189808
8381864588167049924,8325104584223620332
8381864588167049924,10428455638696151175
8381864588167049924,2599194911761151821
14552207861790828443,10149255024976179473
14552207861790828443,18371499980682302121
2416463649840574345,16500068634612513472
2416463649840574345,9560519513883720161
2416463649840574345,4792214349727396568
2416463649840574345,10149335284416862580
2416463649840574345,2062339658572265044
14262343005652586767,5917924192426646728
15497317338813991438,2736153646393213317
15497317338813991438,8210571879280178044
15497317338813991438,3077546162970752802
15497317338813991438,4029073972606407628
15497317338813991438,4846169355268394838
15497317338813991438,8820508976438455802
15497317338813991438,14460564422295840140
12886905499680331970,14545003351302851325
12886905499680331970,17292624319252082216
8321440930526532348,9211854150259509279
6913349176358325752,16018093013776803141
6913349176358325752,9799751876897641373
16765374526992972626,13399190150747695277
10407967860601359288,442997395565739402
6130428769274610404,16985007224997863658
6130428769274610404,11752168902975079795
6130428769274610404,4691148761004673475
6130428769274610404,13129403581864293036
6130428769274610404,5583047953070778017
5865091872725751173,8995440069302182551
4994050145393821832,18082799637059652107
4994050145393821832,14053983514955589486
4994050145393821832,17100624700949500142
4994050145393821832,5829956226034953260
4994050145393821832,5703006527241625831
4994050145393821832,16717387205036372362
4994050145393821832,6584470010361943710
4994050145393821832,16297852117742833201
15758392428855560806,15684748322425115136
11954629254348532398,8210571879280178044
12934504161939034368,3762527069871033453
12934504161939034368,2736153646393213317
12934504161939034368,12955273175884842157
12934504161939034368,110703026163090819
10798198873917428020,9985015674310758693
10798198873917428020,8319349983337271812
3922216414233084795,11867759823425069041
3922216414233084795,11405098069396897017
398635141134189780,12339428360616197804
13334910761135672861,3967181812416297977
12294688812438933643,8119305554445535108
11609212656175278909,2877493742149701202
11609212656175278909,13414383597495428657
11609212656175278909,2992073630479189996
11609212656175278909,9775830654520075927
11609212656175278909,2041540712860656568
12716469407715206282,10883492623548493108
11015756863966592631,1818543674478876981
11015756863966592631,17925030278061544359
11015756863966592631,2153195748447615798
11015756863966592631,2423767819611600419
8848612696087010890,5829956226034953260
8848612696087010890,8833505799820561159
8848612696087010890,5703006527241625831
8848612696087010890,10297421359560395693
8848612696087010890,9422735129377479264
8848612696087010890,6584470010361943710
8848612696087010890,6445269066558782319
8848612696087010890,6398761140287328440
8848612696087010890,17105048276373382836
8848612696087010890,8874966682177025581
5120362138483190093,868884453060086619
18406053454965726083,7196409127162272636
182369708363132996,13662499957385538846
2560317668519253817,16786567865520550346
18162085430128528087,16903932630436381406
10209574722766870274,1235319778381219032
8249764144622698127,10429473318995361632
8249764144622698127,2594867490131623830
5510667756720146686,3920645220709307871
5754963168247269151,12383210478812324796
5754963168247269151,1024549880156202307
5754963168247269151,2336608684919213502
5754963168247269151,5191349362201911636
5754963168247269151,11010204722984684524
7962022647695533841,3610042340457219563
7962022647695533841,3647216975258379343
7962022647695533841,10745477817654824495
17415884690594318910,8745365273514470007
17975438497864751371,10134402153399094910
15682848388335534666,908710056806461683
15682848388335534666,11009533281096987350
15106198154724207857,15615753733922146849
18345180960652860698,13460862724528400399
11124857263657387059,10762086821899832016
11124857263657387059,7238773654311666897
13057908844124535569,4305594301918566687
13057908844124535569,3252240335972142762
6712023514678915420,1420798108889997015
6712023514678915420,17564540831853905830
10228394015632184151,15451741357846073460
7396178367781921654,3762527069871033453
13414678866538073354,13399190150747695277
13414678866538073354,2182170175896433846
17188839084467906934,8995440069302182551
12561702357519894847,127148309821807895
12561702357519894847,13755650664728074611
1952937773960533377,18095648877630719708
1952937773960533377,13118622673385245279
4247652343631340658,3844705181434274998
4247652343631340658,6973909616445712311
4247652343631340658,6419469551600997412
15095998044985916904,12706487611886603642
2874449806430669042,15451741357846073460
15545392195537940965,4106625331304068990
3042021610821561657,17355805897069771309
3042021610821561657,891829837893592051
3042021610821561657,531414605590754180
3042021610821561657,14460564422295840140
18412944373533118966,12423922208751770165
18412944373533118966,6527032551789972459
18412944373533118966,12531178510625878968
11862997545664082908,2296898214526361693
11862997545664082908,17150481678861891040
11862997545664082908,5158850930797622321
14154390588760771495,8110068008754557363
16244286640200516886,9702579810980159474
16244286640200516886,1649723100309533605
16244286640200516886,18129220501575581367
16244286640200516886,7827626416531423738
16244286640200516886,2129059034148803088
16244286640200516886,7506699985624869063
15329536312926529559,1384605798340984575
9400742104992330022,5558640376423581264
9400742104992330022,11368678256509931382
9400742104992330022,15229011539690411145
9400742104992330022,15071113230875238654
9400742104992330022,15837411716697730768
9400742104992330022,6378110245159415612
9400742104992330022,15190655065485357093
17992107725671967614,16072861692636150054
17992107725671967614,13390520119363989749
17992107725671967614,4892242955515049817
1730479026735026189,3088620750445073021
5399068973048147625,14817169095475367291
11286663221640882191,6171704095280630110
11286663221640882191,127148309821807895
15522083032878759122,12909000230514730108
15522083032878759122,6549307339310702880
15522083032878759122,8119305554445535108
15522083032878759122,10535817253121196413
2187576924459943220,3647216975258379343
2187576924459943220,10608761441481551911
3868693524508144503,4965631981067721478
12539668054412749477,710656495621119851
12539668054412749477,9803390289492034726
8927648770925676051,7790028561875366909
8927106278932222482,9295545382347978711
8860159634039682443,11738986120516985806
8860159634039682443,1850150982131394362
8860159634039682443,5143919825678837114
14667178074710329053,11368678256509931382
14667178074710329053,636665451628377151
18034159607347347217,9211854150259509279
18034159607347347217,9295545382347978711
9376734009037941504,1235319778381219032
9376734009037941504,7894170259546588976
2541962225944882039,2736153646393213317
2541962225944882039,825521181148535066
9398221096626914818,10051249760587743061
9398221096626914818,14258566236411302950
9398221096626914818,15293583982534868666
9398221096626914818,5703006527241625831
9398221096626914818,15922500983146603077
9398221096626914818,10297421359560395693
9398221096626914818,16175182369194283909
10962946249704086249,9183641564589396597
9095628831166663428,16233777530035316990
9095628831166663428,2877493742149701202
9095628831166663428,12726304858586254734
14382187506044920054,9723979131813554113
14382187506044920054,1620824396124535093
14382187506044920054,11368678256509931382
14382187506044920054,10134402153399094910
14382187506044920054,11526148178487989522
14382187506044920054,14521508118227396811
14382187506044920054,17435455487672864863
4886567820091668934,11850693143749983359
1294340140490921246,442997395565739402
1294340140490921246,15220202301187607973
1294340140490921246,6702757750298562091
2847811846499301499,1838191501042192222
6491215942214061396,17669077597147388834
10553912786272810297,1513652617653313325
10553912786272810297,2318807470866601425
10553912786272810297,15266930903312900204
10553912786272810297,4515877501967453026
10553912786272810297,7790028561875366909
6493496786354217377,16760941387655146793
6493496786354217377,11426016839974464316
6174543478591279514,652804600103493896
6174543478591279514,1161697885778679229
4242997430779981840,4717128992502310138
4242997430779981840,14617509989626150140
8487347928780605973,3850636057968092235
5303895383673157377,3887337517750506029
18387375498090517520,13366090602512733847
7298425776065174448,12322257236012846544
7298425776065174448,9560519513883720161
7298425776065174448,12461525395146907802
5200389691025853264,15266930903312900204
5200389691025853264,16090959720367998902
12717670389912797802,3184549947826405022
14664748971491074728,11654605790004553031
14664748971491074728,314692619293641753
2499106328007210392,11565506379296054597
2499106328007210392,10420251227692510558
2499106328007210392,3015104692682626509
2499106328007210392,5626732019719749529
2499106328007210392,8210571879280178044
2499106328007210392,18282087500772275822
10591199393912853826,8890274093516407796
10591199393912853826,15638064807339120117
10591199393912853826,17988599556088464411
4682180929533050104,17119051418976494996
13756846026245348468,18246247153930069861
18012695346921957232,162038923650555490
18012695346921957232,6951511480201978870
18012695346921957232,18237394506344462219
18012695346921957232,15931916433478173006
18012695346921957232,17030958453828937513
14119192263352592580,3647216975258379343
14119192263352592580,8210571879280178044
14119192263352592580,3308061624067593465
14119192263352592580,11316161301946314336
14119192263352592580,15190667213842835140
3006039436042190499,4241360675431208692
8898006714199527224,2736153646393213317
8898006714199527224,5221275761688006785
13766664541763781589,710656495621119851
13766664541763781589,18029598713365687289
13766664541763781589,16015796642919407940
7884729408963172479,8449930336843089671
8184378180465033174,7208149392809700737
3266618317949745457,5239583770955147702
3266618317949745457,1850150982131394362
9827049241498665925,7059740904410474878
9827049241498665925,13480606774574124314
12582830829472028672,10113427963079526808
12582830829472028672,4107719791423076765
12582830829472028672,17829734667340341613
12582830829472028672,11204449505879475380
13500359101332849442,1085519264839693382
13500359101332849442,17087473085903864560
16976442618122262191,17390680241340942351
16976442618122262191,11745983442015427981
9405449710726453198,16225724114896531300
9092626947124687620,9284221866100870733
9092626947124687620,3620984119675110824
9092626947124687620,6319928461564224160
16251881426525074719,1426148463064255430
18407858715320894252,10502200809961798153
6266177299806612666,15788228619685847499
6266177299806612666,4965631981067721478
11180756930610440241,15694250566415455325
15682214492697317818,4711466512867765446
15682214492697317818,2752113605725802673
15682214492697317818,8728263641968717367
15682214492697317818,4689727687025938885
3471539775009372994,9235594607256571199
3471539775009372994,17367953411544169752
9589751900726021817,1838191501042192222
14169316750167086342,1513652617653313325
14169316750167086342,3307935644994042372
14169316750167086342,10473902220784554994
14169316750167086342,2019428347600350491
14169316750167086342,3351927862062134563
14169316750167086342,2385798242732259920
18259653475695094776,7723185248284722457
4987105859647861056,4950284376987259411
4987105859647861056,787395627635709587
4987105859647861056,3901305664661947878
10298357386362031799,5917924192426646728
10298357386362031799,6936628091347348796
10298357386362031799,2802175291514978883
10298357386362031799,15638064807339120117
10298357386362031799,6527032551789972459
10298357386362031799,766363565669115527
16014281027037549992,13359079414345916395
16014281027037549992,11968742978802452080
17904101843842117944,321283459142602532
17904101843842117944,5080941923014576834
13549928512927181932,14541317927637315971
16131395231393114284,2877493742149701202
8855317462289985171,7592811427403297254
8491889323439392958,11850693143749983359
12085813764051867195,2446507979071102736
12085813764051867195,12615090642218825632
12085813764051867195,15922500983146603077
12085813764051867195,1235319778381219032
12085813764051867195,7894170259546588976
14392777392236004135,14645964148661512148
14392777392236004135,6131548441162082305
14392777392236004135,13486279378650341247
14392777392236004135,11010807501286101426
3545043865009892830,15976347776388661333
2449417725715593383,4031728693594365654
2449417725715593383,7241642680276243194
4395795512842304969,8258101384876010326
4395795512842304969,15601704195970669873
4395795512842304969,10597302792421413800
4395795512842304969,1786780030627166320
4395795512842304969,3127425853035115350
14640236703082349170,15330909855765960239
6574919661061711923,1676201911122916781
6574919661061711923,2725327190944904544
6574919661061711923,8849626591084524927
9962929299073069614,17076982366861143884
4793733158233116643,15638064807339120117
15642314820963896295,3184549947826405022
15642314820963896295,6874565481084960763
7080400407850648686,13399190150747695277
7080400407850648686,13381378110859182082
7080400407850648686,1546841211514719828
1902265723814045505,12249003416633102946
1902265723814045505,8241343169468739507
15229004025333490893,9973605727071692786
17113506075662704294,3762527069871033453
1259985853486809704,10134402153399094910
1259985853486809704,1552965862503646797
11342113920368177850,9050510024071599215
11342113920368177850,9265194953671479839
10602797529133653940,10113427963079526808
14080247958926752987,3507499952484387382
13003273721401991821,17833863414294086817
3955663881592166990,4717128992502310138
3955663881592166990,17988599556088464411
3899360827720886171,868884453060086619
1088197921495315385,3920645220709307871
1088197921495315385,5333228071161205509
14666302973652597379,1772272298281858713
8032034966080910655,11090369601805399235
17851682918843214313,12272649321795268968
17851682918843214313,16733581446507827811
17851682918843214313,17604388899566243051
15597684197274311236,11069243880488419619
15597684197274311236,5143919825678837114
8142648064505669022,16985007224997863658
8142648064505669022,4691148761004673475
8142648064505669022,13129403581864293036
8142648064505669022,14428846297386615623
8142648064505669022,12090174667681994742
8142648064505669022,4191585627291535559
12282812545991753075,3610042340457219563
12282812545991753075,15229011539690411145
12282812545991753075,10905484890275658005
12282812545991753075,8449004279353266
12282812545991753075,17895234051930190868
16516466693865575385,12228919296629695328
16516466693865575385,14856593134998897373
12709842294200973409,13399190150747695277
3051224067432670389,16022424229066701661
12975273064210354424,5239583770955147702
12975273064210354424,5143919825678837114
7251437588731951403,6131548441162082305
7251437588731951403,2944789018937869197
7251437588731951403,15754566266842188357
6293271901089285930,4984966029507594332
6293271901089285930,15922500983146603077
6293271901089285930,17604388899566243051
6293271901089285930,14645237475243891169
9941791724324539199,2733673715305807509
9941791724324539199,14645237475243891169
8421938539378538711,16980680710846905952
6329859852489544576,6391598480629285541
6166619892380861495,16685165379568638258
17228844978506715193,5259159551397347743
17228844978506715193,10535817253121196413
7724289183194245634,2736153646393213317
537558046429018986,15704967735497526992
6071915903699449256,3647216975258379343
6071915903699449256,17928749455960355096
6071915903699449256,7827626416531423738
6071915903699449256,16342878351599129286
8965881584607979661,10597302792421413800
8965881584607979661,891829837893592051
8965881584607979661,15821774112786610021
4648497556043892380,10883492623548493108
14620715889597996451,4106625331304068990
3966636411449893411,9103241408869786786
14721528853432991319,6131548441162082305
14721528853432991319,2944789018937869197
14721528853432991319,12423922208751770165
14721528853432991319,16405325934643324713
693085995078622659,12077731492223303269
693085995078622659,5080567289274784188
3891619452845373531,13586993763643066781
7925541305791374344,2877493742149701202
7925541305791374344,14421821269666817747
4184692553605098506,6952993457037866605
11118212149944460835,13755650664728074611
11118212149944460835,8210571879280178044
11118212149944460835,2732696640500891830
1377085655202914479,17099492760486465532
9023305931454792836,16903932630436381406
9023305931454792836,17229611119303932467
9086136663138367349,1185268544209442606
9086136663138367349,10364955842078120948
13534508321235075879,8633508920762671200
13534508321235075879,5659959765974934668
13534508321235075879,13244432661912956118
15855395737380635282,3687815772415620705
2804383225095657314,13381378110859182082
1170056949256576596,7059740904410474878
1170056949256576596,13480606774574124314
15285101293694093102,1979400351991582940
15285101293694093102,11010204722984684524
15956739305824749096,2944789018937869197
15956739305824749096,8728263641968717367
8794741207944860960,8995440069302182551
8794741207944860960,7022087155628377649
5267415589371528323,8210571879280178044
5267415589371528323,9103241408869786786
5267415589371528323,11026487433980165143
18368819396273955112,5626732019719749529
18368819396273955112,13499807169367492429
18368819396273955112,3389779177204624946
11882722796086440526,17946174100206726962
11882722796086440526,4277659191998726432
2399573883826318163,11473695706376839265
2399573883826318163,4680070808593296300
1403311828018370323,9175608542220308681
1403311828018370323,14245644966278373218
1403311828018370323,12417856442999484364
1403311828018370323,18357023876570473626
1403311828018370323,11010204722984684524
1403311828018370323,13297745811772217447
15038386048082684978,6936628091347348796
4061023328623205104,3967181812416297977
17443413622020730134,13465055523057258142
17443413622020730134,12383210478812324796
81603432463285365,8966913245489011558
81603432463285365,13887032474587786501
9866209659192637771,7551838281360000242
9866209659192637771,2725327190944904544
9866209659192637771,2462155210150788823
10743476690731302550,9525155694513252792
6104213703456485240,4519216346148025962
17651418574790650350,9462424973209472427
7114145365779797821,4726789906952237545
6212464388261528440,5555658576019595139
9278587598537323988,18313457492062955719
9278587598537323988,9593089591309760958
9278587598537323988,13621215510702427377
9278587598537323988,15266930903312900204
9278587598537323988,12553389331609415711
9278587598537323988,13429870286940736369
9278587598537323988,110610399218006195
9278587598537323988,7427429246793446613
9278587598537323988,17239307604907381360
9278587598537323988,5605672422864196431
9278587598537323988,6260459340956154986
9278587598537323988,16225724114896531300
14838520868675539463,12909000230514730108
14838520868675539463,8440839709622485244
16620066200558376280,1133571650733234326
16620066200558376280,2542009390502068919
16620066200558376280,3772724597389410554
3742559066380549056,15976347776388661333
4451421726408395351,10051249760587743061
4451421726408395351,15293583982534868666
4451421726408395351,3647216975258379343
14584667346539158073,9704783935299189797
14584667346539158073,891829837893592051
4576163934509890648,5376652952877066829
4576163934509890648,16602348262547908254
14745825068768213881,891829837893592051
506684905616961843,17450616826764132818
506684905616961843,16502335152888825885
506684905616961843,5947949408685585797
15319309904664537182,9422735129377479264
15672530715548738220,9783413087248900837
15672530715548738220,15313702104874217141
15672530715548738220,11657403016396029490
17320485413961917470,5842109352690856350
2016118978914514940,16220678979231421964
2016118978914514940,1185268544209442606
13760464785517449600,1859443177837258473
13760464785517449600,957531934426136219
2598083113842587037,15653044645351154548
10107912390732907500,8210571879280178044
10107912390732907500,8397783133330022664
10107912390732907500,10056628031225558605
8249319833886995005,3916242011605183597
8249319833886995005,1235319778381219032
8249319833886995005,7894170259546588976
8249319833886995005,1546841211514719828
8249319833886995005,7407710041608433787
11240715127002926737,1818543674478876981
11240715127002926737,8265179959978466491
10638601110919013956,10079975850843569944
3851426535254065149,13649665312827212000
3851426535254065149,3741557393025207139
5617587620498167752,13391277276391209064
4924125696017506759,12423922208751770165
16328295103433186061,4318951355615137423
13797425686440694472,14923399046805434803
13797425686440694472,15809002699770784542
13797425686440694472,6435895116074189482
13797425686440694472,5714120596652036876
13797425686440694472,13524955415173457965
13797425686440694472,13164396697341101940
13797425686440694472,11049296985610080193
5854386470621881058,9103241408869786786
3944644274201306695,9227267162611000699
8520032787000853221,4717128992502310138
8520032787000853221,15936516529705678468
5419250043983876537,11732317256650255891
5419250043983876537,16666247598718257889
1872931403726950301,6755699985354991365
11800499909440289466,3276669705304192252
11800499909440289466,9263035251922851631
16653883620823630511,4601075046060781891
13201287847510026072,3114272100236440961
16760691085386874346,9825399513710080136
7455268712789252810,6391598480629285541
7455268712789252810,868884453060086619
7455268712789252810,17229611119303932467
994225099502840062,4063490742915860705
699947976310009343,17704844007711337622
699947976310009343,6824731581478823205
699947976310009343,18209107964589948656
6883197964873546184,7411626142465077755
3689678719614316743,4042646609547649200
13179496448678755310,6452702931472908734
2358089624929569243,10294861223514026004
5761741780864088327,1513652617653313325
3660234341290215069,9803390289492034726
18257661741167343631,2915527639293381040
18257661741167343631,12943217438312857739
17395668613967609082,16233777530035316990
1018590679050428288,7601752214820043331
1018590679050428288,6240299628082688420
1018590679050428288,13095643917561058522
8034174916516238084,3967181812416297977
13139045648512482460,3138299115566557329
13139045648512482460,1850150982131394362
13139045648512482460,1753487687403467457
13263964228500869986,8350045455199349886
4445963084157282641,852978999724636872
13943479036509757106,7894170259546588976
13943479036509757106,1546841211514719828
14443323950095715214,10849849367869585928
254453658471852895,9339799255343055429
254453658471852895,12355157654260890315
4846169355268394838,127148309821807895
4846169355268394838,8210571879280178044
4846169355268394838,12607994395611475956
4846169355268394838,18282087500772275822
5027726140874825610,15190667213842835140
7869407442000999026,8210571879280178044
251130607755223768,18149108132713026307
14446756995890076986,9617117765747870670
